# Study Name: Ahlam-biopsies
# Study Description: 
# Study Comments: 
# Created By: GUEST
# Last Modified Date/Time: 09-20-2017 13:12:52 CEST
# Number of Experiments in Study: 26
# Instrument Type in the Study: QuantStudio™ 12K Flex Real-Time PCR System
# Barcode: 80004882 80004552 80004551 80004550 80004888 80004887 80004886 80004884 80004885 80004883 80004554 80004553 80004555 80004872 80004870 80004559 80004558 80004557 80004556 80004873 80004871 80004879 80004878 80004877 80004876 80004875 
# Normalization Method: Endogenous Control = [YWHAZ]
# Reference Biological Group: 0
# Max CT: 40.0
# Efficiency: [PYCRL = 100.0%  INADL = 100.0%  YWHAZ = 100.0%  ALDH18A1 = 100.0%  IL8 = 100.0%  PRODH_933 = 100.0%  DUSP8_712 = 100.0%  ABP1-AOC1 = 100.0%  FAM3A = 100.0%  IL15_562 = 100.0%  HPRT1 = 100.0%  GUSB_627 = 100.0%  PYCR1 = 100.0%  LAMB3 = 100.0%  DUSP3 = 100.0%  PYCR2 = 100.0%  DUSP1 = 100.0%  MGAM = 100.0%  GALC = 100.0%  TGM2 = 100.0%  IL15RA = 100.0%  TGFA = 100.0%  IL16_716 = 100.0%  TRAF6 = 100.0%]
# RQ Min/Max Calculation: Confidence Level = 95.0% 

Biological Group Name	Sample Name	Target Name	Amp Score	Cq Conf	Ct	Ct Mean	Adjusted Ct Mean	dCt Mean	dCt SE	RQ	RQ Min	RQ Max	P-Value	Auto Threshold	Threshold	Auto Baseline	Baseline Start	Baseline End	Omit
0	10025	PYCRL	0.000	0.000	Undetermined	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	39	True
0	10025	PYCRL	0.000	0.000	Undetermined	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	39	True
0	10026	PYCRL	1.261	0.991	29.087	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10026	PYCRL	1.259	0.995	28.976	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10039	ABP1-AOC1	1.030	0.989	25.949	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10039	ABP1-AOC1	1.054	0.992	25.706	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10029	PYCRL	1.214	0.990	29.422	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10029	PYCRL	1.230	0.987	29.149	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10120	HPRT1	0.939	0.974	29.901	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10120	HPRT1	0.923	0.987	30.618	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10121	HPRT1	0.820	0.947	36.278	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	33	
0	10121	HPRT1	0.877	0.963	35.700	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	33	
0	10122	HPRT1	0.931	0.971	29.092	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10122	HPRT1	0.933	0.979	29.209	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10123	HPRT1	0.917	0.967	30.218	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10123	HPRT1	0.927	0.972	30.113	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10124	HPRT1	0.843	0.950	37.061	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	34	
0	10124	HPRT1	0.891	0.959	36.326	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	33	
0	10125	HPRT1	0.667	0.912	36.702	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	32	
0	10125	HPRT1	0.876	0.885	34.593	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	31	
0	10126	HPRT1	0.000	0.000	Undetermined	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	39	True
0	10126	HPRT1	Undetermined	Undetermined	Undetermined	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	-1	-1	True
0	10128	HPRT1	0.878	0.961	28.186	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10128	HPRT1	0.901	0.978	27.969	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10127	HPRT1	0.897	0.966	34.239	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	31	
0	10127	HPRT1	0.919	0.923	33.699	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	30	
0	10129	HPRT1	0.906	0.834	25.370	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	23	
0	10129	HPRT1	0.966	0.973	27.308	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10030	ABP1-AOC1	0.994	0.979	26.373	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10030	ABP1-AOC1	1.036	0.989	26.312	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10033	ABP1-AOC1	0.977	0.936	35.211	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	32	
0	10033	ABP1-AOC1	0.999	0.976	35.191	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	32	
0	10031	PYCRL	1.216	0.984	34.551	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	31	
0	10031	PYCRL	1.237	0.985	34.307	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	30	
0	10034	ABP1-AOC1	1.090	0.990	32.201	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	29	
0	10034	ABP1-AOC1	1.115	0.985	31.936	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	29	
0	10030	PYCRL	1.232	0.981	29.969	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10030	PYCRL	1.253	0.991	29.271	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10031	ABP1-AOC1	1.017	0.962	32.195	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	29	
0	10031	ABP1-AOC1	1.027	0.988	31.997	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	29	
0	10032	ABP1-AOC1	1.091	0.982	25.487	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10032	ABP1-AOC1	1.099	0.987	25.521	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10037	ABP1-AOC1	0.000	0.000	Undetermined	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	39	True
0	10037	ABP1-AOC1	0.000	0.000	Undetermined	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	39	True
0	10035	PYCRL	1.292	0.987	30.046	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10035	PYCRL	1.312	0.986	29.465	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10038	ABP1-AOC1	1.012	0.980	31.325	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	28	
0	10038	ABP1-AOC1	1.004	0.985	31.265	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	28	
0	10034	PYCRL	0.000	0.000	Undetermined	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	39	True
0	10034	PYCRL	0.000	0.000	Undetermined	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	39	True
0	10033	PYCRL	0.714	0.000	Undetermined	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	34	True
0	10033	PYCRL	1.239	0.983	32.760	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	29	
0	10035	ABP1-AOC1	1.095	0.991	25.922	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10035	ABP1-AOC1	1.104	0.991	25.926	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10036	ABP1-AOC1	1.137	0.990	27.799	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	25	
0	10036	ABP1-AOC1	1.145	0.995	27.508	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	24	
0	10032	PYCRL	1.308	0.931	30.578	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	27	
0	10032	PYCRL	1.318	0.969	30.996	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	27	
0	10014	PYCRL	1.276	0.984	34.102	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	30	
0	10014	PYCRL	0.000	0.000	Undetermined	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	39	True
0	10015	PYCRL	1.216	0.992	30.306	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10015	PYCRL	1.244	0.991	30.636	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	27	
0	10016	PYCRL	1.264	0.991	32.670	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	29	
0	10016	PYCRL	1.284	0.978	32.480	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	28	
0	10017	PYCRL	1.261	0.985	29.460	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10017	PYCRL	1.294	0.985	29.463	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10018	PYCRL	1.244	0.981	29.210	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10018	PYCRL	1.279	0.976	29.190	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10019	PYCRL	1.233	0.990	29.521	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10019	PYCRL	1.268	0.993	28.995	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10111	HPRT1	0.908	0.971	28.313	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10111	HPRT1	0.916	0.973	28.202	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	25	
0	10115	HPRT1	0.908	0.978	30.572	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10115	HPRT1	0.943	0.982	29.487	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10113	HPRT1	0.000	0.000	Undetermined	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	39	True
0	10113	HPRT1	0.916	0.977	29.772	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10119	HPRT1	0.893	0.962	35.624	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	32	
0	10119	HPRT1	0.902	0.962	35.721	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	32	
0	10118	HPRT1	0.937	0.971	30.326	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10118	HPRT1	0.923	0.983	30.322	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10040	ABP1-AOC1	0.995	0.955	35.635	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	32	
0	10040	ABP1-AOC1	1.000	0.960	35.355	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	32	
0	10041	ABP1-AOC1	1.010	0.943	34.205	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	31	
0	10041	ABP1-AOC1	1.025	0.983	33.483	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	30	
0	10042	ABP1-AOC1	1.025	0.989	28.654	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	26	
0	10042	ABP1-AOC1	1.031	0.988	28.416	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	25	
0	10043	ABP1-AOC1	0.999	0.951	33.555	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	30	
0	10043	ABP1-AOC1	0.999	0.985	33.225	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	30	
0	10020	PYCRL	1.053	0.958	37.012	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	33	
0	10020	PYCRL	1.208	0.939	34.422	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	30	
0	10044	ABP1-AOC1	0.618	0.000	39.510	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	35	True
0	10044	ABP1-AOC1	0.849	0.945	36.921	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	34	
0	10045	ABP1-AOC1	0.000	0.000	Undetermined	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	39	True
0	10045	ABP1-AOC1	0.000	0.000	Undetermined	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	39	True
0	10022	PYCRL	1.262	0.972	28.903	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10022	PYCRL	1.284	0.986	28.769	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10047	ABP1-AOC1	1.053	0.982	24.894	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10047	ABP1-AOC1	1.035	0.991	24.929	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10021	PYCRL	1.148	0.986	30.089	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	27	
0	10021	PYCRL	1.247	0.992	29.602	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10048	ABP1-AOC1	1.027	0.970	33.982	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	31	
0	10048	ABP1-AOC1	1.007	0.983	34.934	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	32	
0	10024	PYCRL	1.227	0.988	30.237	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10024	PYCRL	1.257	0.986	29.893	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	26	
0	10023	PYCRL	1.233	0.994	28.878	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10023	PYCRL	1.264	0.988	29.037	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	25	
0	10049	ABP1-AOC1	0.976	0.981	25.150	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10049	ABP1-AOC1	1.002	0.990	25.100	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10009	PYCRL	1.287	0.988	31.992	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	28	
0	10009	PYCRL	1.279	0.986	33.123	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	29	
0	10019	ABP1-AOC1	1.105	0.982	27.072	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	24	
0	10019	ABP1-AOC1	1.102	0.990	27.004	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	24	
0	10018	ABP1-AOC1	1.086	0.966	23.930	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	20	
0	10018	ABP1-AOC1	1.101	0.987	24.002	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	21	
0	10017	ABP1-AOC1	1.111	0.983	23.815	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	21	
0	10017	ABP1-AOC1	1.124	0.988	23.928	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	21	
0	10100	HPRT1	0.928	0.943	34.280	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	31	
0	10100	HPRT1	0.934	0.958	34.064	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	31	
0	10090	TRAF6	1.157	0.991	30.105	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10090	TRAF6	1.134	0.990	31.574	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	28	
0	10092	TRAF6	1.062	0.966	32.877	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10092	TRAF6	1.072	0.982	32.641	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	30	
0	10091	TRAF6	1.150	0.977	26.152	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	23	
0	10091	TRAF6	1.156	0.989	26.087	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	23	
0	10106	HPRT1	0.941	0.975	30.018	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10106	HPRT1	0.916	0.983	30.688	29.790	29.790	0.368	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	27	
0	10299	GALC	1.058	0.988	29.243	28.082	28.082	-1.295	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10299	GALC	1.123	0.989	29.086	28.082	28.082	-1.295	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	26	
0	10013	PYCRL	0.000	0.000	Undetermined	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	39	True
0	10013	PYCRL	0.000	0.000	Undetermined	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	39	True
0	10015	ABP1-AOC1	0.000	0.647	7.398	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	6	True
0	10015	ABP1-AOC1	1.003	0.987	30.502	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	27	
0	10012	PYCRL	1.275	0.989	32.591	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	28	
0	10012	PYCRL	1.274	0.992	31.075	30.129	30.129	0.788	0.104	1.000	0.867	1.154	1.000	True	0.074	True	3	27	
0	10016	ABP1-AOC1	1.086	0.984	28.157	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	25	
0	10016	ABP1-AOC1	1.104	0.986	28.162	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	25	
0	10013	ABP1-AOC1	1.043	0.980	34.412	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	31	
0	10013	ABP1-AOC1	1.027	0.977	35.524	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	32	
0	10014	ABP1-AOC1	1.008	0.977	35.244	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	32	
0	10014	ABP1-AOC1	0.891	0.961	37.093	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	34	
0	10099	TRAF6	1.166	0.993	27.377	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10099	TRAF6	1.158	0.960	27.423	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10094	TRAF6	1.139	0.987	30.446	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10094	TRAF6	1.158	0.981	31.010	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	28	
0	10012	ABP1-AOC1	1.016	0.976	30.523	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	27	
0	10012	ABP1-AOC1	1.010	0.972	31.214	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	28	
0	10093	TRAF6	1.126	0.990	25.513	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	22	
0	10093	TRAF6	1.060	0.985	31.786	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	28	
0	10029	ABP1-AOC1	0.988	0.985	24.819	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10029	ABP1-AOC1	1.017	0.983	24.802	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10028	ABP1-AOC1	1.006	0.983	26.550	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10028	ABP1-AOC1	1.028	0.983	26.349	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10079	TRAF6	1.096	0.985	28.827	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10079	TRAF6	1.113	0.986	29.208	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10293	GALC	1.100	0.993	25.256	28.082	28.082	-1.295	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	22	
0	10293	GALC	1.106	0.993	25.471	28.082	28.082	-1.295	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	22	
0	10294	GALC	1.128	0.990	26.923	28.082	28.082	-1.295	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10294	GALC	1.125	0.992	26.819	28.082	28.082	-1.295	0.067	1.000	0.912	1.097	1.000	True	0.040	True	3	24	
0	10080	TRAF6	1.113	0.978	26.566	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	23	
0	10080	TRAF6	1.118	0.980	26.948	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	24	
0	10024	ABP1-AOC1	1.031	0.966	28.068	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	25	
0	10024	ABP1-AOC1	1.030	0.981	28.172	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	25	
0	10089	TRAF6	1.139	0.990	27.956	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10089	TRAF6	1.133	0.978	28.125	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10025	ABP1-AOC1	0.882	0.903	36.651	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	34	
0	10025	ABP1-AOC1	0.929	0.969	35.992	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	33	
0	10087	TRAF6	1.154	0.990	29.253	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10087	TRAF6	1.178	0.981	29.188	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10026	ABP1-AOC1	1.128	0.000	33.697	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	32	True
0	10026	ABP1-AOC1	1.021	0.989	26.305	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10086	TRAF6	1.199	0.971	32.783	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	29	
0	10086	TRAF6	1.128	0.973	34.291	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	31	
0	10027	ABP1-AOC1	1.032	0.972	25.138	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10027	ABP1-AOC1	1.031	0.833	25.789	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10085	TRAF6	1.164	0.986	29.109	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10085	TRAF6	1.135	0.960	29.460	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	27	
0	10020	ABP1-AOC1	1.038	0.947	35.065	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	32	
0	10020	ABP1-AOC1	0.978	0.974	35.839	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	33	
0	10084	TRAF6	1.173	0.989	28.221	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	25	
0	10084	TRAF6	1.172	0.973	28.595	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	26	
0	10021	ABP1-AOC1	0.997	0.976	25.081	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10021	ABP1-AOC1	0.994	0.983	25.054	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10083	TRAF6	1.208	0.985	25.647	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	23	
0	10083	TRAF6	1.208	0.995	25.618	29.043	29.043	-0.379	0.061	1.000	0.920	1.087	1.000	True	0.040	True	3	22	
0	10022	ABP1-AOC1	1.061	0.972	25.803	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	22	
0	10022	ABP1-AOC1	1.058	0.980	26.035	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10023	ABP1-AOC1	1.011	0.974	26.014	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
0	10023	ABP1-AOC1	1.060	0.989	26.076	27.602	27.602	-1.889	0.083	1.000	0.892	1.121	1.000	True	0.040	True	3	23	
